Date,zone,centre,Price
30-03-11,1,HISAR,2600
30-03-11,1,KARNAL,2550
30-03-11,1,SHIMLA,NA
30-03-11,1,MANDI,NA
30-03-11,1,SRINAGAR,NA
30-03-11,1,JAMMU,2200
30-03-11,1,AMRITSAR,NA
30-03-11,1,LUDHIANA,NA
30-03-11,1,LUCKNOW,3200
30-03-11,1,KANPUR,3200
30-03-11,1,CHANDIGARH,NA
30-03-11,1,DELHI,NA
30-03-11,2,AHMEDABAD,NA
30-03-11,2,RAJKOT,NA
30-03-11,2,PANAJI,NA
30-03-11,2,BHOPAL,3000
30-03-11,2,INDORE,NA
30-03-11,2,MUMBAI,2750
30-03-11,2,NAGPUR,2400
30-03-11,2,JAIPUR,2300
30-03-11,2,JODHPUR,NA
30-03-11,3,GUWAHATI,2300
30-03-11,3,PATNA,2600
30-03-11,3,SHILLONG,NA
30-03-11,3,AIZAWL,NA
30-03-11,3,BHUBANESHWAR,NA
30-03-11,3,CUTTACK,NA
30-03-11,3,KOLKATA,NA
30-03-11,3,AGARTALA,NA
30-03-11,4,HYDERABAD,2667
30-03-11,4,VIJAYAWADA,2650
30-03-11,4,BANGALORE,2035
30-03-11,4,THIRUVANANTHAPURAM,2200
30-03-11,4,ERNAKULAM,2400
30-03-11,4,CHENNAI,NA
30-03-11,4,MADURAI,NA
30-03-11,4,PONDICHERRY,NA
06-04-11,1,HISAR,2600
06-04-11,1,KARNAL,2550
06-04-11,1,SHIMLA,NA
06-04-11,1,MANDI,NA
06-04-11,1,SRINAGAR,NA
06-04-11,1,JAMMU,2200
06-04-11,1,AMRITSAR,NA
06-04-11,1,LUDHIANA,NA
06-04-11,1,LUCKNOW,3200
06-04-11,1,KANPUR,3200
06-04-11,1,CHANDIGARH,NA
06-04-11,1,DELHI,NA
06-04-11,2,AHMEDABAD,NA
06-04-11,2,RAJKOT,NA
06-04-11,2,PANAJI,NA
06-04-11,2,BHOPAL,3000
06-04-11,2,INDORE,NA
06-04-11,2,MUMBAI,2750
06-04-11,2,NAGPUR,2400
06-04-11,2,JAIPUR,2300
06-04-11,2,JODHPUR,NA
06-04-11,3,GUWAHATI,2300
06-04-11,3,PATNA,2600
06-04-11,3,SHILLONG,NA
06-04-11,3,AIZAWL,NA
06-04-11,3,BHUBANESHWAR,NA
06-04-11,3,CUTTACK,NA
06-04-11,3,KOLKATA,NA
06-04-11,3,AGARTALA,NA
06-04-11,4,HYDERABAD,2700
06-04-11,4,VIJAYAWADA,2650
06-04-11,4,BANGALORE,2035
06-04-11,4,THIRUVANANTHAPURAM,2200
06-04-11,4,ERNAKULAM,2400
06-04-11,4,CHENNAI,NA
06-04-11,4,MADURAI,NA
06-04-11,4,PONDICHERRY,NA
13-04-11,1,HISAR,2600
13-04-11,1,KARNAL,2550
13-04-11,1,SHIMLA,NA
13-04-11,1,MANDI,NA
13-04-11,1,SRINAGAR,NA
13-04-11,1,JAMMU,2200
13-04-11,1,AMRITSAR,NA
13-04-11,1,LUDHIANA,NA
13-04-11,1,LUCKNOW,3200
13-04-11,1,KANPUR,3200
13-04-11,1,CHANDIGARH,NA
13-04-11,1,DELHI,NA
13-04-11,2,AHMEDABAD,NA
13-04-11,2,RAJKOT,NA
13-04-11,2,PANAJI,NA
13-04-11,2,BHOPAL,3000
13-04-11,2,INDORE,NA
13-04-11,2,MUMBAI,2750
13-04-11,2,NAGPUR,2400
13-04-11,2,JAIPUR,2300
13-04-11,2,JODHPUR,NA
13-04-11,3,GUWAHATI,2300
13-04-11,3,PATNA,2600
13-04-11,3,SHILLONG,NA
13-04-11,3,AIZAWL,NA
13-04-11,3,BHUBANESHWAR,NA
13-04-11,3,CUTTACK,NA
13-04-11,3,KOLKATA,NA
13-04-11,3,AGARTALA,NA
13-04-11,4,HYDERABAD,2700
13-04-11,4,VIJAYAWADA,2650
13-04-11,4,BANGALORE,2035
13-04-11,4,THIRUVANANTHAPURAM,2200
13-04-11,4,ERNAKULAM,2400
13-04-11,4,CHENNAI,NA
13-04-11,4,MADURAI,NA
13-04-11,4,PONDICHERRY,NA
20-04-11,1,HISAR,2600
20-04-11,1,KARNAL,2550
20-04-11,1,SHIMLA,NA
20-04-11,1,MANDI,NA
20-04-11,1,SRINAGAR,NA
20-04-11,1,JAMMU,2200
20-04-11,1,AMRITSAR,NA
20-04-11,1,LUDHIANA,NA
20-04-11,1,LUCKNOW,3200
20-04-11,1,KANPUR,3200
20-04-11,1,CHANDIGARH,NA
20-04-11,1,DELHI,NA
20-04-11,2,AHMEDABAD,NA
20-04-11,2,RAJKOT,NA
20-04-11,2,PANAJI,NA
20-04-11,2,BHOPAL,3000
20-04-11,2,INDORE,NA
20-04-11,2,MUMBAI,2750
20-04-11,2,NAGPUR,2400
20-04-11,2,JAIPUR,2300
20-04-11,2,JODHPUR,NA
20-04-11,3,GUWAHATI,2300
20-04-11,3,PATNA,2600
20-04-11,3,SHILLONG,NA
20-04-11,3,AIZAWL,NA
20-04-11,3,BHUBANESHWAR,NA
20-04-11,3,CUTTACK,NA
20-04-11,3,KOLKATA,NA
20-04-11,3,AGARTALA,NA
20-04-11,4,HYDERABAD,2733
20-04-11,4,VIJAYAWADA,2650
20-04-11,4,BANGALORE,2035
20-04-11,4,THIRUVANANTHAPURAM,2200
20-04-11,4,ERNAKULAM,2400
20-04-11,4,CHENNAI,NA
20-04-11,4,MADURAI,NA
20-04-11,4,PONDICHERRY,NA
27-04-11,1,HISAR,2600
27-04-11,1,KARNAL,2550
27-04-11,1,SHIMLA,NA
27-04-11,1,MANDI,NA
27-04-11,1,SRINAGAR,NA
27-04-11,1,JAMMU,2200
27-04-11,1,AMRITSAR,NA
27-04-11,1,LUDHIANA,NA
27-04-11,1,LUCKNOW,3200
27-04-11,1,KANPUR,3400
27-04-11,1,CHANDIGARH,NA
27-04-11,1,DELHI,NA
27-04-11,2,AHMEDABAD,NA
27-04-11,2,RAJKOT,NA
27-04-11,2,PANAJI,NA
27-04-11,2,BHOPAL,3000
27-04-11,2,INDORE,NA
27-04-11,2,MUMBAI,2750
27-04-11,2,NAGPUR,2400
27-04-11,2,JAIPUR,2300
27-04-11,2,JODHPUR,NA
27-04-11,3,GUWAHATI,2300
27-04-11,3,PATNA,2600
27-04-11,3,SHILLONG,NA
27-04-11,3,AIZAWL,NA
27-04-11,3,BHUBANESHWAR,NA
27-04-11,3,CUTTACK,NA
27-04-11,3,KOLKATA,NA
27-04-11,3,AGARTALA,NA
27-04-11,4,HYDERABAD,2900
27-04-11,4,VIJAYAWADA,2650
27-04-11,4,BANGALORE,2035
27-04-11,4,THIRUVANANTHAPURAM,2200
27-04-11,4,ERNAKULAM,2400
27-04-11,4,CHENNAI,NA
27-04-11,4,MADURAI,NA
27-04-11,4,PONDICHERRY,NA
04-05-11,1,HISAR,2600
04-05-11,1,KARNAL,2550
04-05-11,1,SHIMLA,NA
04-05-11,1,MANDI,NA
04-05-11,1,SRINAGAR,NA
04-05-11,1,JAMMU,2200
04-05-11,1,AMRITSAR,NA
04-05-11,1,LUDHIANA,NA
04-05-11,1,LUCKNOW,3200
04-05-11,1,KANPUR,3400
04-05-11,1,CHANDIGARH,NA
04-05-11,1,DELHI,NA
04-05-11,2,AHMEDABAD,NA
04-05-11,2,RAJKOT,NA
04-05-11,2,PANAJI,NA
04-05-11,2,BHOPAL,3000
04-05-11,2,INDORE,NA
04-05-11,2,MUMBAI,2750
04-05-11,2,NAGPUR,2400
04-05-11,2,JAIPUR,2300
04-05-11,2,JODHPUR,NA
04-05-11,3,GUWAHATI,2300
04-05-11,3,PATNA,2600
04-05-11,3,SHILLONG,NA
04-05-11,3,AIZAWL,NA
04-05-11,3,BHUBANESHWAR,NA
04-05-11,3,CUTTACK,NA
04-05-11,3,KOLKATA,NA
04-05-11,3,AGARTALA,NA
04-05-11,4,HYDERABAD,2900
04-05-11,4,VIJAYAWADA,2650
04-05-11,4,BANGALORE,2035
04-05-11,4,THIRUVANANTHAPURAM,2200
04-05-11,4,ERNAKULAM,2400
04-05-11,4,CHENNAI,NA
04-05-11,4,MADURAI,NA
04-05-11,4,PONDICHERRY,NA
11-05-11,1,HISAR,2600
11-05-11,1,KARNAL,2550
11-05-11,1,SHIMLA,NA
11-05-11,1,MANDI,NA
11-05-11,1,SRINAGAR,NA
11-05-11,1,JAMMU,2200
11-05-11,1,AMRITSAR,NA
11-05-11,1,LUDHIANA,NA
11-05-11,1,LUCKNOW,3200
11-05-11,1,KANPUR,3400
11-05-11,1,CHANDIGARH,NA
11-05-11,1,DELHI,NA
11-05-11,2,AHMEDABAD,NA
11-05-11,2,RAJKOT,NA
11-05-11,2,PANAJI,NA
11-05-11,2,BHOPAL,3000
11-05-11,2,INDORE,NA
11-05-11,2,MUMBAI,2750
11-05-11,2,NAGPUR,2400
11-05-11,2,JAIPUR,2300
11-05-11,2,JODHPUR,NA
11-05-11,3,GUWAHATI,2500
11-05-11,3,PATNA,2600
11-05-11,3,SHILLONG,NA
11-05-11,3,AIZAWL,NA
11-05-11,3,BHUBANESHWAR,NA
11-05-11,3,CUTTACK,NA
11-05-11,3,KOLKATA,NA
11-05-11,3,AGARTALA,NA
11-05-11,4,HYDERABAD,2900
11-05-11,4,VIJAYAWADA,2650
11-05-11,4,BANGALORE,2035
11-05-11,4,THIRUVANANTHAPURAM,2200
11-05-11,4,ERNAKULAM,2400
11-05-11,4,CHENNAI,NA
11-05-11,4,MADURAI,NA
11-05-11,4,PONDICHERRY,NA
18-05-11,1,HISAR,2600
18-05-11,1,KARNAL,2550
18-05-11,1,SHIMLA,NA
18-05-11,1,MANDI,NA
18-05-11,1,SRINAGAR,NA
18-05-11,1,JAMMU,2200
18-05-11,1,AMRITSAR,NA
18-05-11,1,LUDHIANA,NA
18-05-11,1,LUCKNOW,3200
18-05-11,1,KANPUR,3400
18-05-11,1,CHANDIGARH,NA
18-05-11,1,DELHI,NA
18-05-11,2,AHMEDABAD,NA
18-05-11,2,RAJKOT,NA
18-05-11,2,PANAJI,NA
18-05-11,2,BHOPAL,3000
18-05-11,2,INDORE,NA
18-05-11,2,MUMBAI,2750
18-05-11,2,NAGPUR,2400
18-05-11,2,JAIPUR,2300
18-05-11,2,JODHPUR,NA
18-05-11,3,GUWAHATI,2500
18-05-11,3,PATNA,2600
18-05-11,3,SHILLONG,NA
18-05-11,3,AIZAWL,NA
18-05-11,3,BHUBANESHWAR,NA
18-05-11,3,CUTTACK,NA
18-05-11,3,KOLKATA,NA
18-05-11,3,AGARTALA,NA
18-05-11,4,HYDERABAD,2900
18-05-11,4,VIJAYAWADA,2650
18-05-11,4,BANGALORE,2035
18-05-11,4,THIRUVANANTHAPURAM,2200
18-05-11,4,ERNAKULAM,2400
18-05-11,4,CHENNAI,NA
18-05-11,4,MADURAI,NA
18-05-11,4,PONDICHERRY,NA
25-05-11,1,HISAR,2600
25-05-11,1,KARNAL,2550
25-05-11,1,SHIMLA,NA
25-05-11,1,MANDI,NA
25-05-11,1,SRINAGAR,NA
25-05-11,1,JAMMU,2200
25-05-11,1,AMRITSAR,2800
25-05-11,1,LUDHIANA,2800
25-05-11,1,LUCKNOW,3200
25-05-11,1,KANPUR,3400
25-05-11,1,CHANDIGARH,NA
25-05-11,1,DELHI,NA
25-05-11,2,AHMEDABAD,NA
25-05-11,2,RAJKOT,NA
25-05-11,2,PANAJI,NA
25-05-11,2,BHOPAL,3000
25-05-11,2,INDORE,NA
25-05-11,2,MUMBAI,2750
25-05-11,2,NAGPUR,2400
25-05-11,2,JAIPUR,2300
25-05-11,2,JODHPUR,NA
25-05-11,3,GUWAHATI,NA
25-05-11,3,PATNA,2600
25-05-11,3,SHILLONG,NA
25-05-11,3,AIZAWL,NA
25-05-11,3,BHUBANESHWAR,NA
25-05-11,3,CUTTACK,NA
25-05-11,3,KOLKATA,NA
25-05-11,3,AGARTALA,NA
25-05-11,4,HYDERABAD,2900
25-05-11,4,VIJAYAWADA,2650
25-05-11,4,BANGALORE,2035
25-05-11,4,THIRUVANANTHAPURAM,2200
25-05-11,4,ERNAKULAM,2400
25-05-11,4,CHENNAI,NA
25-05-11,4,MADURAI,NA
25-05-11,4,PONDICHERRY,NA
01-06-11,1,HISAR,2600
01-06-11,1,KARNAL,2550
01-06-11,1,SHIMLA,NA
01-06-11,1,MANDI,NA
01-06-11,1,SRINAGAR,NA
01-06-11,1,JAMMU,2400
01-06-11,1,AMRITSAR,2800
01-06-11,1,LUDHIANA,2800
01-06-11,1,LUCKNOW,NA
01-06-11,1,KANPUR,NA
01-06-11,1,CHANDIGARH,NA
01-06-11,1,DELHI,NA
01-06-11,2,AHMEDABAD,NA
01-06-11,2,RAJKOT,NA
01-06-11,2,PANAJI,NA
01-06-11,2,BHOPAL,3000
01-06-11,2,INDORE,NA
01-06-11,2,MUMBAI,2750
01-06-11,2,NAGPUR,2400
01-06-11,2,JAIPUR,2400
01-06-11,2,JODHPUR,NA
01-06-11,3,GUWAHATI,NA
01-06-11,3,PATNA,2600
01-06-11,3,SHILLONG,NA
01-06-11,3,AIZAWL,NA
01-06-11,3,BHUBANESHWAR,NA
01-06-11,3,CUTTACK,NA
01-06-11,3,KOLKATA,NA
01-06-11,3,AGARTALA,NA
01-06-11,4,HYDERABAD,3000
01-06-11,4,VIJAYAWADA,2650
01-06-11,4,BANGALORE,2035
01-06-11,4,THIRUVANANTHAPURAM,2200
01-06-11,4,ERNAKULAM,2400
01-06-11,4,CHENNAI,NA
01-06-11,4,MADURAI,NA
01-06-11,4,PONDICHERRY,NA
08-06-11,1,HISAR,2600
08-06-11,1,KARNAL,2550
08-06-11,1,SHIMLA,NA
08-06-11,1,MANDI,NA
08-06-11,1,SRINAGAR,NA
08-06-11,1,JAMMU,2400
08-06-11,1,AMRITSAR,2800
08-06-11,1,LUDHIANA,2800
08-06-11,1,LUCKNOW,NA
08-06-11,1,KANPUR,NA
08-06-11,1,CHANDIGARH,NA
08-06-11,1,DELHI,NA
08-06-11,2,AHMEDABAD,NA
08-06-11,2,RAJKOT,NA
08-06-11,2,PANAJI,NA
08-06-11,2,BHOPAL,3000
08-06-11,2,INDORE,NA
08-06-11,2,MUMBAI,2750
08-06-11,2,NAGPUR,2400
08-06-11,2,JAIPUR,2400
08-06-11,2,JODHPUR,NA
08-06-11,3,GUWAHATI,NA
08-06-11,3,PATNA,2600
08-06-11,3,SHILLONG,NA
08-06-11,3,AIZAWL,NA
08-06-11,3,BHUBANESHWAR,NA
08-06-11,3,CUTTACK,NA
08-06-11,3,KOLKATA,NA
08-06-11,3,AGARTALA,NA
08-06-11,4,HYDERABAD,3000
08-06-11,4,VIJAYAWADA,2650
08-06-11,4,BANGALORE,2035
08-06-11,4,THIRUVANANTHAPURAM,2200
08-06-11,4,ERNAKULAM,2400
08-06-11,4,CHENNAI,NA
08-06-11,4,MADURAI,NA
08-06-11,4,PONDICHERRY,NA
15-06-11,1,HISAR,2600
15-06-11,1,KARNAL,2550
15-06-11,1,SHIMLA,NA
15-06-11,1,MANDI,NA
15-06-11,1,SRINAGAR,NA
15-06-11,1,JAMMU,2400
15-06-11,1,AMRITSAR,3000
15-06-11,1,LUDHIANA,2900
15-06-11,1,LUCKNOW,NA
15-06-11,1,KANPUR,NA
15-06-11,1,CHANDIGARH,NA
15-06-11,1,DELHI,NA
15-06-11,2,AHMEDABAD,NA
15-06-11,2,RAJKOT,NA
15-06-11,2,PANAJI,NA
15-06-11,2,BHOPAL,3000
15-06-11,2,INDORE,NA
15-06-11,2,MUMBAI,2750
15-06-11,2,NAGPUR,2400
15-06-11,2,JAIPUR,2400
15-06-11,2,JODHPUR,NA
15-06-11,3,GUWAHATI,NA
15-06-11,3,PATNA,2600
15-06-11,3,SHILLONG,NA
15-06-11,3,AIZAWL,NA
15-06-11,3,BHUBANESHWAR,NA
15-06-11,3,CUTTACK,NA
15-06-11,3,KOLKATA,NA
15-06-11,3,AGARTALA,NA
15-06-11,4,HYDERABAD,3000
15-06-11,4,VIJAYAWADA,2650
15-06-11,4,BANGALORE,2035
15-06-11,4,THIRUVANANTHAPURAM,2200
15-06-11,4,ERNAKULAM,2400
15-06-11,4,CHENNAI,NA
15-06-11,4,MADURAI,NA
15-06-11,4,PONDICHERRY,NA
22-06-11,1,HISAR,2600
22-06-11,1,KARNAL,2550
22-06-11,1,SHIMLA,NA
22-06-11,1,MANDI,NA
22-06-11,1,SRINAGAR,NA
22-06-11,1,JAMMU,2400
22-06-11,1,AMRITSAR,3000
22-06-11,1,LUDHIANA,2900
22-06-11,1,LUCKNOW,NA
22-06-11,1,KANPUR,NA
22-06-11,1,CHANDIGARH,NA
22-06-11,1,DELHI,NA
22-06-11,2,AHMEDABAD,NA
22-06-11,2,RAJKOT,NA
22-06-11,2,PANAJI,NA
22-06-11,2,BHOPAL,3000
22-06-11,2,INDORE,NA
22-06-11,2,MUMBAI,2750
22-06-11,2,NAGPUR,2400
22-06-11,2,JAIPUR,2400
22-06-11,2,JODHPUR,NA
22-06-11,3,GUWAHATI,NA
22-06-11,3,PATNA,2600
22-06-11,3,SHILLONG,NA
22-06-11,3,AIZAWL,NA
22-06-11,3,BHUBANESHWAR,NA
22-06-11,3,CUTTACK,NA
22-06-11,3,KOLKATA,NA
22-06-11,3,AGARTALA,NA
22-06-11,4,HYDERABAD,3000
22-06-11,4,VIJAYAWADA,2650
22-06-11,4,BANGALORE,2035
22-06-11,4,THIRUVANANTHAPURAM,2200
22-06-11,4,ERNAKULAM,2400
22-06-11,4,CHENNAI,NA
22-06-11,4,MADURAI,NA
22-06-11,4,PONDICHERRY,NA
29-06-11,1,HISAR,2600
29-06-11,1,KARNAL,2550
29-06-11,1,SHIMLA,NA
29-06-11,1,MANDI,NA
29-06-11,1,SRINAGAR,NA
29-06-11,1,JAMMU,2400
29-06-11,1,AMRITSAR,NA
29-06-11,1,LUDHIANA,NA
29-06-11,1,LUCKNOW,NA
29-06-11,1,KANPUR,NA
29-06-11,1,CHANDIGARH,NA
29-06-11,1,DELHI,NA
29-06-11,2,AHMEDABAD,NA
29-06-11,2,RAJKOT,NA
29-06-11,2,PANAJI,NA
29-06-11,2,BHOPAL,3000
29-06-11,2,INDORE,NA
29-06-11,2,MUMBAI,2750
29-06-11,2,NAGPUR,2400
29-06-11,2,JAIPUR,2400
29-06-11,2,JODHPUR,NA
29-06-11,3,GUWAHATI,NA
29-06-11,3,PATNA,2600
29-06-11,3,SHILLONG,NA
29-06-11,3,AIZAWL,NA
29-06-11,3,BHUBANESHWAR,NA
29-06-11,3,CUTTACK,NA
29-06-11,3,KOLKATA,NA
29-06-11,3,AGARTALA,NA
29-06-11,4,HYDERABAD,3000
29-06-11,4,VIJAYAWADA,2650
29-06-11,4,BANGALORE,2035
29-06-11,4,THIRUVANANTHAPURAM,2200
29-06-11,4,ERNAKULAM,2400
29-06-11,4,CHENNAI,NA
29-06-11,4,MADURAI,NA
29-06-11,4,PONDICHERRY,NA
06-07-11,1,HISAR,2600
06-07-11,1,KARNAL,2550
06-07-11,1,SHIMLA,NA
06-07-11,1,MANDI,NA
06-07-11,1,SRINAGAR,NA
06-07-11,1,JAMMU,2400
06-07-11,1,AMRITSAR,NA
06-07-11,1,LUDHIANA,NA
06-07-11,1,LUCKNOW,NA
06-07-11,1,KANPUR,NA
06-07-11,1,CHANDIGARH,NA
06-07-11,1,DELHI,NA
06-07-11,2,AHMEDABAD,NA
06-07-11,2,RAJKOT,NA
06-07-11,2,PANAJI,NA
06-07-11,2,BHOPAL,3200
06-07-11,2,INDORE,NA
06-07-11,2,MUMBAI,2800
06-07-11,2,NAGPUR,2800
06-07-11,2,JAIPUR,2400
06-07-11,2,JODHPUR,NA
06-07-11,3,GUWAHATI,NA
06-07-11,3,PATNA,2600
06-07-11,3,SHILLONG,NA
06-07-11,3,AIZAWL,NA
06-07-11,3,BHUBANESHWAR,NA
06-07-11,3,CUTTACK,NA
06-07-11,3,KOLKATA,NA
06-07-11,3,AGARTALA,NA
06-07-11,4,HYDERABAD,3000
06-07-11,4,VIJAYAWADA,2650
06-07-11,4,BANGALORE,2035
06-07-11,4,THIRUVANANTHAPURAM,2200
06-07-11,4,ERNAKULAM,2400
06-07-11,4,CHENNAI,NA
06-07-11,4,MADURAI,NA
06-07-11,4,PONDICHERRY,NA
13-07-11,1,HISAR,2600
13-07-11,1,KARNAL,2550
13-07-11,1,SHIMLA,NA
13-07-11,1,MANDI,NA
13-07-11,1,SRINAGAR,NA
13-07-11,1,JAMMU,2400
13-07-11,1,AMRITSAR,NA
13-07-11,1,LUDHIANA,NA
13-07-11,1,LUCKNOW,NA
13-07-11,1,KANPUR,NA
13-07-11,1,CHANDIGARH,NA
13-07-11,1,DELHI,NA
13-07-11,2,AHMEDABAD,NA
13-07-11,2,RAJKOT,NA
13-07-11,2,PANAJI,NA
13-07-11,2,BHOPAL,3200
13-07-11,2,INDORE,NA
13-07-11,2,MUMBAI,2800
13-07-11,2,NAGPUR,2800
13-07-11,2,JAIPUR,2400
13-07-11,2,JODHPUR,NA
13-07-11,3,GUWAHATI,NA
13-07-11,3,PATNA,2600
13-07-11,3,SHILLONG,NA
13-07-11,3,AIZAWL,NA
13-07-11,3,BHUBANESHWAR,NA
13-07-11,3,CUTTACK,NA
13-07-11,3,KOLKATA,NA
13-07-11,3,AGARTALA,NA
13-07-11,4,HYDERABAD,3000
13-07-11,4,VIJAYAWADA,2650
13-07-11,4,BANGALORE,2035
13-07-11,4,THIRUVANANTHAPURAM,2200
13-07-11,4,ERNAKULAM,2400
13-07-11,4,CHENNAI,NA
13-07-11,4,MADURAI,NA
13-07-11,4,PONDICHERRY,NA
20-07-11,1,HISAR,2600
20-07-11,1,KARNAL,2550
20-07-11,1,SHIMLA,NA
20-07-11,1,MANDI,NA
20-07-11,1,SRINAGAR,NA
20-07-11,1,JAMMU,2400
20-07-11,1,AMRITSAR,NA
20-07-11,1,LUDHIANA,NA
20-07-11,1,LUCKNOW,NA
20-07-11,1,KANPUR,NA
20-07-11,1,CHANDIGARH,NA
20-07-11,1,DELHI,NA
20-07-11,2,AHMEDABAD,NA
20-07-11,2,RAJKOT,NA
20-07-11,2,PANAJI,NA
20-07-11,2,BHOPAL,3200
20-07-11,2,INDORE,NA
20-07-11,2,MUMBAI,3245
20-07-11,2,NAGPUR,2800
20-07-11,2,JAIPUR,2400
20-07-11,2,JODHPUR,NA
20-07-11,3,GUWAHATI,NA
20-07-11,3,PATNA,2600
20-07-11,3,SHILLONG,NA
20-07-11,3,AIZAWL,NA
20-07-11,3,BHUBANESHWAR,NA
20-07-11,3,CUTTACK,NA
20-07-11,3,KOLKATA,NA
20-07-11,3,AGARTALA,NA
20-07-11,4,HYDERABAD,3000
20-07-11,4,VIJAYAWADA,2650
20-07-11,4,BANGALORE,2035
20-07-11,4,THIRUVANANTHAPURAM,2200
20-07-11,4,ERNAKULAM,2400
20-07-11,4,CHENNAI,NA
20-07-11,4,MADURAI,NA
20-07-11,4,PONDICHERRY,NA
27-07-11,1,HISAR,3500
27-07-11,1,KARNAL,2550
27-07-11,1,SHIMLA,NA
27-07-11,1,MANDI,NA
27-07-11,1,SRINAGAR,NA
27-07-11,1,JAMMU,2400
27-07-11,1,AMRITSAR,NA
27-07-11,1,LUDHIANA,NA
27-07-11,1,LUCKNOW,NA
27-07-11,1,KANPUR,NA
27-07-11,1,CHANDIGARH,NA
27-07-11,1,DELHI,NA
27-07-11,2,AHMEDABAD,NA
27-07-11,2,RAJKOT,NA
27-07-11,2,PANAJI,NA
27-07-11,2,BHOPAL,3200
27-07-11,2,INDORE,NA
27-07-11,2,MUMBAI,3245
27-07-11,2,NAGPUR,2800
27-07-11,2,JAIPUR,2500
27-07-11,2,JODHPUR,NA
27-07-11,3,GUWAHATI,NA
27-07-11,3,PATNA,2600
27-07-11,3,SHILLONG,NA
27-07-11,3,AIZAWL,NA
27-07-11,3,BHUBANESHWAR,NA
27-07-11,3,CUTTACK,NA
27-07-11,3,KOLKATA,NA
27-07-11,3,AGARTALA,NA
27-07-11,4,HYDERABAD,3000
27-07-11,4,VIJAYAWADA,2650
27-07-11,4,BANGALORE,2035
27-07-11,4,THIRUVANANTHAPURAM,2200
27-07-11,4,ERNAKULAM,2400
27-07-11,4,CHENNAI,NA
27-07-11,4,MADURAI,NA
27-07-11,4,PONDICHERRY,NA
03-08-11,1,HISAR,3500
03-08-11,1,KARNAL,2550
03-08-11,1,SHIMLA,NA
03-08-11,1,MANDI,NA
03-08-11,1,SRINAGAR,NA
03-08-11,1,JAMMU,2400
03-08-11,1,AMRITSAR,NA
03-08-11,1,LUDHIANA,NA
03-08-11,1,LUCKNOW,NA
03-08-11,1,KANPUR,NA
03-08-11,1,CHANDIGARH,NA
03-08-11,1,DELHI,NA
03-08-11,2,AHMEDABAD,NA
03-08-11,2,RAJKOT,NA
03-08-11,2,PANAJI,NA
03-08-11,2,BHOPAL,3200
03-08-11,2,INDORE,NA
03-08-11,2,MUMBAI,3385
03-08-11,2,NAGPUR,2800
03-08-11,2,JAIPUR,2500
03-08-11,2,JODHPUR,NA
03-08-11,3,GUWAHATI,NA
03-08-11,3,PATNA,2600
03-08-11,3,SHILLONG,NA
03-08-11,3,AIZAWL,NA
03-08-11,3,BHUBANESHWAR,NA
03-08-11,3,CUTTACK,NA
03-08-11,3,KOLKATA,NA
03-08-11,3,AGARTALA,NA
03-08-11,4,HYDERABAD,3000
03-08-11,4,VIJAYAWADA,2650
03-08-11,4,BANGALORE,2035
03-08-11,4,THIRUVANANTHAPURAM,2200
03-08-11,4,ERNAKULAM,2400
03-08-11,4,CHENNAI,NA
03-08-11,4,MADURAI,NA
03-08-11,4,PONDICHERRY,NA
10-08-11,1,HISAR,3500
10-08-11,1,KARNAL,2700
10-08-11,1,SHIMLA,NA
10-08-11,1,MANDI,NA
10-08-11,1,SRINAGAR,NA
10-08-11,1,JAMMU,2400
10-08-11,1,AMRITSAR,NA
10-08-11,1,LUDHIANA,NA
10-08-11,1,LUCKNOW,NA
10-08-11,1,KANPUR,NA
10-08-11,1,CHANDIGARH,NA
10-08-11,1,DELHI,NA
10-08-11,2,AHMEDABAD,NA
10-08-11,2,RAJKOT,NA
10-08-11,2,PANAJI,NA
10-08-11,2,BHOPAL,3200
10-08-11,2,INDORE,NA
10-08-11,2,MUMBAI,3385
10-08-11,2,NAGPUR,2800
10-08-11,2,JAIPUR,2500
10-08-11,2,JODHPUR,NA
10-08-11,3,GUWAHATI,NA
10-08-11,3,PATNA,2600
10-08-11,3,SHILLONG,NA
10-08-11,3,AIZAWL,NA
10-08-11,3,BHUBANESHWAR,NA
10-08-11,3,CUTTACK,NA
10-08-11,3,KOLKATA,NA
10-08-11,3,AGARTALA,NA
10-08-11,4,HYDERABAD,3083
10-08-11,4,VIJAYAWADA,2933
10-08-11,4,BANGALORE,2035
10-08-11,4,THIRUVANANTHAPURAM,2200
10-08-11,4,ERNAKULAM,2400
10-08-11,4,CHENNAI,NA
10-08-11,4,MADURAI,NA
10-08-11,4,PONDICHERRY,NA
17-08-11,1,HISAR,3500
17-08-11,1,KARNAL,2700
17-08-11,1,SHIMLA,NA
17-08-11,1,MANDI,NA
17-08-11,1,SRINAGAR,NA
17-08-11,1,JAMMU,2400
17-08-11,1,AMRITSAR,NA
17-08-11,1,LUDHIANA,NA
17-08-11,1,LUCKNOW,NA
17-08-11,1,KANPUR,NA
17-08-11,1,CHANDIGARH,NA
17-08-11,1,DELHI,NA
17-08-11,2,AHMEDABAD,NA
17-08-11,2,RAJKOT,NA
17-08-11,2,PANAJI,NA
17-08-11,2,BHOPAL,3200
17-08-11,2,INDORE,NA
17-08-11,2,MUMBAI,3385
17-08-11,2,NAGPUR,2800
17-08-11,2,JAIPUR,2500
17-08-11,2,JODHPUR,NA
